date/time,script,user,action,table,field,"key value","old value","new value"
"2025-01-14 06:23:14",/afyaplus/logout,1,logout,::1,,,,
"2025-01-14 06:23:34",/afyaplus/login,1,login,::1,,,,
"2025-01-14 10:01:35",/afyaplus/logout,1,logout,::1,,,,
"2025-01-14 11:53:25",/afyaplus/login,1,login,::1,,,,
"2025-01-14 12:04:31",/afyaplus/bedsedit/1,1,U,beds,floor_id,1,0,1
"2025-01-14 12:04:31",/afyaplus/bedsedit/1,1,U,beds,ward_type_id,1,0,1
"2025-01-14 12:04:54",/afyaplus/bedsedit/2,1,U,beds,floor_id,2,0,1
"2025-01-14 12:04:54",/afyaplus/bedsedit/2,1,U,beds,ward_type_id,2,0,1
"2025-01-14 12:05:17",/afyaplus/bedsedit/3,1,U,beds,floor_id,3,0,1
"2025-01-14 12:05:17",/afyaplus/bedsedit/3,1,U,beds,ward_type_id,3,0,1
"2025-01-14 12:05:44",/afyaplus/bedsedit/4,1,U,beds,floor_id,4,0,1
"2025-01-14 12:05:44",/afyaplus/bedsedit/4,1,U,beds,ward_type_id,4,0,1
"2025-01-14 12:06:09",/afyaplus/bedsedit/5,1,U,beds,floor_id,5,0,1
"2025-01-14 12:06:09",/afyaplus/bedsedit/5,1,U,beds,ward_type_id,5,0,1
"2025-01-14 12:06:42",/afyaplus/bedsedit/6,1,U,beds,floor_id,6,0,1
"2025-01-14 12:06:42",/afyaplus/bedsedit/6,1,U,beds,ward_type_id,6,0,1
"2025-01-14 12:07:06",/afyaplus/bedsedit/7,1,U,beds,floor_id,7,0,1
"2025-01-14 12:07:06",/afyaplus/bedsedit/7,1,U,beds,ward_type_id,7,0,1
"2025-01-14 12:08:12",/afyaplus/bedsedit/8,1,U,beds,floor_id,8,0,1
"2025-01-14 12:08:12",/afyaplus/bedsedit/8,1,U,beds,ward_type_id,8,0,1
"2025-01-14 12:08:37",/afyaplus/bedsedit/9,1,U,beds,floor_id,9,0,1
"2025-01-14 12:08:37",/afyaplus/bedsedit/9,1,U,beds,ward_type_id,9,0,2
"2025-01-14 12:09:21",/afyaplus/bedsedit/10,1,U,beds,floor_id,10,0,1
"2025-01-14 12:09:21",/afyaplus/bedsedit/10,1,U,beds,ward_type_id,10,0,2
"2025-01-14 12:09:55",/afyaplus/bedsedit/11,1,U,beds,floor_id,11,0,1
"2025-01-14 12:09:55",/afyaplus/bedsedit/11,1,U,beds,ward_type_id,11,0,2
"2025-01-14 12:10:19",/afyaplus/bedsedit/12,1,U,beds,floor_id,12,0,1
"2025-01-14 12:10:20",/afyaplus/bedsedit/12,1,U,beds,ward_type_id,12,0,2
"2025-01-14 12:10:43",/afyaplus/bedsedit/13,1,U,beds,floor_id,13,0,1
"2025-01-14 12:10:43",/afyaplus/bedsedit/13,1,U,beds,ward_type_id,13,0,2
"2025-01-14 12:11:05",/afyaplus/bedsedit/14,1,U,beds,floor_id,14,0,1
"2025-01-14 12:11:05",/afyaplus/bedsedit/14,1,U,beds,ward_type_id,14,0,2
"2025-01-14 12:11:26",/afyaplus/bedsedit/15,1,U,beds,floor_id,15,0,1
"2025-01-14 12:11:26",/afyaplus/bedsedit/15,1,U,beds,ward_type_id,15,0,2
"2025-01-14 12:12:05",/afyaplus/bedsedit/16,1,U,beds,floor_id,16,0,1
"2025-01-14 12:12:05",/afyaplus/bedsedit/16,1,U,beds,ward_type_id,16,0,1
"2025-01-14 12:12:32",/afyaplus/bedsedit/17,1,U,beds,floor_id,17,0,1
"2025-01-14 12:12:32",/afyaplus/bedsedit/17,1,U,beds,ward_type_id,17,0,1
"2025-01-14 12:14:23",/afyaplus/bedsedit/18,1,U,beds,floor_id,18,0,2
"2025-01-14 12:14:23",/afyaplus/bedsedit/18,1,U,beds,ward_type_id,18,0,4
"2025-01-14 12:14:47",/afyaplus/bedsedit/19,1,U,beds,floor_id,19,0,2
"2025-01-14 12:14:47",/afyaplus/bedsedit/19,1,U,beds,ward_type_id,19,0,4
"2025-01-14 12:15:23",/afyaplus/bedsedit/20,1,U,beds,floor_id,20,0,2
"2025-01-14 12:15:23",/afyaplus/bedsedit/20,1,U,beds,ward_type_id,20,0,4
"2025-01-14 12:16:10",/afyaplus/bedsedit/21,1,U,beds,floor_id,21,0,2
"2025-01-14 12:16:10",/afyaplus/bedsedit/21,1,U,beds,ward_type_id,21,0,4
"2025-01-14 12:16:36",/afyaplus/bedsedit/22,1,U,beds,floor_id,22,0,2
"2025-01-14 12:16:36",/afyaplus/bedsedit/22,1,U,beds,ward_type_id,22,0,4
"2025-01-14 12:17:01",/afyaplus/bedsedit/23,1,U,beds,floor_id,23,0,2
"2025-01-14 12:17:01",/afyaplus/bedsedit/23,1,U,beds,ward_type_id,23,0,4
"2025-01-14 12:17:24",/afyaplus/bedsedit/24,1,U,beds,floor_id,24,0,2
"2025-01-14 12:17:24",/afyaplus/bedsedit/24,1,U,beds,ward_type_id,24,0,4
"2025-01-14 12:17:48",/afyaplus/bedsedit/25,1,U,beds,floor_id,25,0,2
"2025-01-14 12:17:48",/afyaplus/bedsedit/25,1,U,beds,ward_type_id,25,0,4
"2025-01-14 12:18:25",/afyaplus/bedsedit/26,1,U,beds,floor_id,26,0,2
"2025-01-14 12:18:25",/afyaplus/bedsedit/26,1,U,beds,ward_type_id,26,0,5
"2025-01-14 12:18:53",/afyaplus/bedsedit/27,1,U,beds,floor_id,27,0,2
"2025-01-14 12:18:53",/afyaplus/bedsedit/27,1,U,beds,ward_type_id,27,0,5
"2025-01-14 12:19:22",/afyaplus/bedsedit/28,1,U,beds,floor_id,28,0,2
"2025-01-14 12:19:22",/afyaplus/bedsedit/28,1,U,beds,ward_type_id,28,0,5
"2025-01-14 12:19:44",/afyaplus/bedsedit/29,1,U,beds,floor_id,29,0,2
"2025-01-14 12:19:44",/afyaplus/bedsedit/29,1,U,beds,ward_type_id,29,0,5
"2025-01-14 12:20:09",/afyaplus/bedsedit/30,1,U,beds,floor_id,30,0,2
"2025-01-14 12:20:09",/afyaplus/bedsedit/30,1,U,beds,ward_type_id,30,0,5
"2025-01-14 12:20:57",/afyaplus/bedsedit/31,1,U,beds,floor_id,31,0,2
"2025-01-14 12:20:57",/afyaplus/bedsedit/31,1,U,beds,ward_type_id,31,0,5
"2025-01-14 12:21:31",/afyaplus/bedsedit/32,1,U,beds,floor_id,32,0,2
"2025-01-14 12:21:31",/afyaplus/bedsedit/32,1,U,beds,ward_type_id,32,0,5
"2025-01-14 12:22:39",/afyaplus/bedsedit/33,1,U,beds,floor_id,33,0,2
"2025-01-14 12:22:39",/afyaplus/bedsedit/33,1,U,beds,ward_type_id,33,0,5
"2025-01-14 12:23:18",/afyaplus/bedsedit/34,1,U,beds,floor_id,34,0,2
